tag,start_time,end_time,duration,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,tonic_mean,tonic_var,phasic_mean,phasic_var,phasic_sum,phasic_peaks,phasic_sum_over_1,phasic_peaks_over_1
drive12,2999.354839,3058.580645,59.225806,940.546875,74.290919,121.826701,39,60.937500,39,60.937500,121.831070,968.000000,451,0.129532,0.078987,64.204035,84.507042,51.679587,5.334439,707.961540,602.190255,1.175644,54.036604,45.963396,1580.490675,270.338879,0.000013,0.000751,2.387741,0.015525,0.152275,3,0.152275,3
drive12,3026.645161,3086.322581,59.677419,947.625000,67.892422,116.297578,28,43.750000,28,43.750000,116.302015,968.000000,451,0.122730,0.071645,63.658804,84.507042,51.679587,4.912334,197.131214,711.286157,0.277148,21.700511,78.299489,1130.783366,222.365995,-0.000971,0.001130,2.249696,0.006296,0.210583,3,0.210583,3
drive12,3059.548387,3118.774194,59.225806,955.555556,34.600847,38.503875,22,34.920635,22,34.920635,38.503875,968.000000,129,0.040295,0.036210,62.872545,66.445183,58.139535,2.281098,682.279638,177.862852,3.835987,79.321699,20.678301,1025.812709,165.670218,0.000128,0.001673,2.248426,0.005126,0.309458,5,0.309458,5
drive12,3087.290323,3146.709677,59.419355,958.634921,34.572179,42.686943,27,42.857143,27,42.857143,42.699815,968.000000,129,0.044542,0.036064,62.669888,66.445183,58.139535,2.263905,416.789953,244.650682,1.703612,63.012451,36.987549,817.192765,155.752130,0.000044,0.001100,2.222173,0.011270,0.220033,7,0.235583,5
drive12,3119.741935,3179.161290,59.419355,943.593750,42.340914,44.625425,30,46.875000,30,46.875000,44.625425,968.000000,193,0.047293,0.044872,63.714187,71.513707,58.139535,2.869056,343.110545,197.723685,1.735303,63.440982,36.559018,979.796271,438.962041,-0.000190,0.000272,1.982854,0.031538,0.066208,5,0.074767,2
drive12,3147.612903,3206.709677,59.096774,937.500000,67.087718,96.225500,30,46.875000,30,46.875000,96.247284,935.500000,581,0.102664,0.071560,64.343945,93.023256,48.939641,4.992284,1306.171865,1667.679453,0.783227,43.921895,56.078105,3136.493482,162.642164,0.000277,0.000340,1.855894,0.004258,0.077692,3,0.070700,2
drive12,3180.129032,3239.419355,59.290323,941.546875,69.719604,97.916059,35,54.687500,35,54.687500,97.921494,968.000000,581,0.104001,0.074048,64.093875,93.023256,48.939641,5.165041,962.895808,364.201292,2.643856,72.556545,27.443455,1484.667691,157.570591,0.000539,0.001096,1.914061,0.003620,0.231958,5,0.231958,5
drive12,3207.741935,3267.096774,59.354839,929.030769,48.168963,52.870715,37,56.923077,37,56.923077,52.880171,903.000000,193,0.056920,0.051849,64.754528,71.513707,58.139535,3.332934,1026.272877,152.713689,6.720242,87.047037,12.952963,1502.879263,323.892697,-0.002598,0.001011,1.871591,0.006819,0.211717,5,0.211717,5
drive12,3240.322581,3299.935484,59.612903,945.640625,43.426774,46.682300,27,42.187500,27,42.187500,46.693700,968.000000,193,0.049378,0.045923,63.584240,71.513707,58.139535,2.973107,455.698418,214.349792,2.125957,68.009796,31.990204,723.594294,53.546083,0.000285,0.004865,2.110311,0.122740,0.126683,7,0.441592,5
drive12,3268.064516,3327.225806,59.161290,969.935484,38.687004,46.740301,29,46.774194,29,46.774194,46.740301,968.000000,194,0.048189,0.039886,61.955586,66.445183,54.694622,2.427077,920.413339,333.209681,2.762265,73.420265,26.579735,1386.679217,133.056197,0.003922,0.004879,2.212567,0.073858,0.211883,8,0.526792,6
drive12,3300.903226,3360.322581,59.419355,958.571429,47.620040,57.450239,43,68.253968,43,68.253968,57.459804,968.000000,258,0.059943,0.049678,62.744690,71.513707,54.694622,3.082859,477.979315,448.316898,1.066164,51.601130,48.398870,971.801723,45.505510,0.000118,0.000625,1.946652,0.006797,0.236067,7,0.230767,6
drive12,3328.193548,3387.806452,59.612903,946.625000,40.031535,54.113344,41,64.062500,41,64.062500,54.113344,968.000000,193,0.057164,0.042289,63.495563,71.513707,58.139535,2.685190,647.629439,298.063107,2.172793,68.482029,31.517971,1104.418415,158.725869,-0.005506,0.010785,1.992319,0.013923,0.694575,8,0.700258,6
drive12,3361.225806,3420.516129,59.290323,955.507937,39.983010,44.983868,30,47.619048,30,47.619048,44.983868,968.000000,129,0.047078,0.041845,62.901963,66.445183,58.139535,2.608025,698.613319,168.578684,4.144138,80.560397,19.439603,1020.148995,152.956993,0.001577,0.015448,2.085787,0.009356,1.084875,8,1.113917,6
drive12,3388.838710,3448.451613,59.612903,918.893939,68.918933,47.879968,36,54.545455,36,54.545455,48.044210,903.000000,258,0.052285,0.075002,65.674596,77.519380,58.139535,5.108764,551.032320,300.814227,1.831803,64.686806,35.313194,997.291524,145.444978,0.004702,0.012439,2.118901,0.011567,0.841592,13,1.107542,8
drive12,3421.419355,3480.516129,59.096774,857.185714,56.161850,58.657522,46,65.714286,46,65.714286,58.664855,839.000000,194,0.068439,0.065519,70.291612,77.519380,61.983471,4.549380,383.158160,334.469979,1.145568,53.392299,46.607701,1554.585308,836.957169,0.001695,0.008360,2.026872,0.023246,0.621725,13,0.869617,9
drive12,3449.290323,3508.451613,59.161290,857.185714,44.033351,56.365607,42,60.000000,42,60.000000,56.373239,839.000000,194,0.065765,0.051370,70.181329,77.519380,61.983471,3.631297,192.208909,343.553516,0.559473,35.875773,64.124227,780.075392,244.312967,-0.001514,0.007094,1.954734,0.005713,0.551850,10,0.730675,7
drive12,3481.419355,3541.096774,59.677419,904.179104,53.182626,50.587905,38,56.716418,38,56.716418,50.597491,903.000000,193,0.055960,0.058819,66.578496,71.513707,58.139535,3.777662,162.886690,193.547488,0.841585,45.698954,54.301046,727.423631,370.989454,0.002376,0.007079,1.946521,0.007281,0.616767,10,0.795592,7
drive12,3509.290323,3568.903226,59.612903,902.253731,81.357860,98.185966,40,59.701493,40,59.701493,98.190754,903.000000,581,0.108828,0.090172,67.158665,116.279070,54.694622,7.672743,911.436901,359.154186,2.537732,71.733299,28.266701,2472.254864,1201.663777,0.003653,0.010548,1.921747,0.007042,0.881158,10,1.174533,9
drive12,3542.064516,3601.870968,59.806452,920.818182,92.315664,100.282984,41,62.121212,41,62.121212,100.287970,903.000000,581,0.108912,0.100254,65.944434,116.279070,54.694622,8.235864,1502.425646,1262.497680,1.190042,54.338782,45.661218,5024.580249,2259.656923,-0.003511,0.027561,1.863039,0.014724,1.956683,20,2.774675,15
drive12,3569.870968,3628.967742,59.096774,953.380952,52.479928,54.509543,35,55.555556,35,55.555556,54.509543,968.000000,194,0.057175,0.055046,63.115107,66.445183,54.694622,3.323903,828.206770,277.280358,2.986893,74.917812,25.082188,1530.307839,424.820710,-0.006993,0.031551,1.728225,0.005598,2.850425,24,3.776042,17
drive12,3602.774194,3661.870968,59.096774,937.515625,34.640096,52.367738,38,59.375000,38,59.375000,52.377900,968.000000,129,0.055869,0.036949,64.084551,66.445183,58.139535,2.336392,55.333688,524.855556,0.105427,9.537179,90.462821,668.695021,88.505778,0.006513,0.028614,1.884865,0.041419,2.663517,17,3.064517,14
drive12,3629.935484,3689.677419,59.741935,948.609375,44.169090,48.394860,35,54.687500,35,54.687500,48.405857,968.000000,194,0.051028,0.046562,63.381846,66.445183,54.694622,2.848893,595.543804,308.776958,1.928718,65.855372,34.144628,1105.368720,201.047958,0.005761,0.029110,2.017369,0.008312,1.804000,13,2.052242,11
drive12,3662.838710,3722.322581,59.483871,944.531250,61.206642,48.055183,35,54.687500,35,54.687500,48.066257,968.000000,258,0.050889,0.064801,63.785160,71.513707,54.694622,4.079890,1333.932270,281.600660,4.736964,82.569179,17.430821,2885.310932,1269.778001,0.004308,0.026829,1.960123,0.030664,1.606967,11,1.855208,9
drive12,3690.580645,3749.935484,59.354839,899.402985,64.277585,50.039076,37,55.223881,37,55.223881,50.039076,903.000000,258,0.055636,0.071467,67.034621,77.519380,58.139535,4.577127,249.753450,362.615255,0.688756,40.784816,59.215184,1384.770364,772.401659,-0.006607,0.034378,1.368176,0.451015,2.248542,13,2.250475,12
drive12,3723.161290,3782.774194,59.612903,876.159420,41.855713,46.690829,33,47.826087,33,47.826087,46.729352,903.000000,194,0.053334,0.047772,68.632986,77.519380,61.983471,3.216765,248.496988,180.108325,1.379709,57.978046,42.021954,684.419435,255.814122,-0.007847,0.048402,0.604233,0.019916,2.365767,18,2.710692,15
drive12,3750.838710,3810.129032,59.290323,912.060606,49.192207,44.433182,31,46.969697,31,46.969697,44.444434,903.000000,193,0.048730,0.053935,65.974846,71.513707,58.139535,3.550687,419.120668,200.056983,2.095006,67.689890,32.310110,1147.449534,528.271883,0.002649,0.039992,0.614964,0.022170,1.392325,14,1.777042,11
drive12,3783.741935,3843.612903,59.870968,935.984615,38.203604,47.910233,32,49.230769,32,49.230769,47.920996,903.000000,193,0.051198,0.040816,64.208350,71.513707,58.139535,2.588856,821.578844,282.565752,2.907567,74.408628,25.591372,1199.981630,95.837033,0.003432,0.027386,0.613159,0.024165,1.397500,13,1.439225,12
drive12,3811.096774,3870.709677,59.612903,931.984615,38.042120,49.944657,35,53.846154,35,53.846154,49.944657,903.000000,193,0.053590,0.040818,64.482917,71.513707,58.139535,2.574892,305.805577,449.258193,0.680690,40.500629,59.499371,826.014327,70.950557,0.000412,0.019117,0.656074,0.015840,1.404375,13,1.399258,12
drive12,3844.580645,3903.677419,59.096774,938.531250,38.168369,43.191342,28,43.750000,28,43.750000,43.191342,968.000000,193,0.046020,0.040668,64.033971,71.513707,58.139535,2.587787,514.406047,160.238473,3.210253,76.248459,23.751541,928.964595,254.320076,0.000646,0.046069,0.794804,0.012292,2.756342,17,2.793275,14
drive12,3871.677419,3931.225806,59.548387,931.030769,42.784332,57.223108,34,52.307692,34,52.307692,57.258597,903.000000,258,0.061500,0.045954,64.584479,77.519380,58.139535,3.076370,208.636163,189.777945,1.099370,52.366660,47.633340,675.969587,277.555479,0.002695,0.063386,0.672044,0.064469,3.562483,16,3.604533,14
drive12,3904.645161,3963.741935,59.096774,910.060606,50.819100,64.142390,37,56.060606,37,56.060606,64.142390,903.000000,258,0.070481,0.055841,66.138447,77.519380,58.139535,3.780291,1315.396725,354.567236,3.709865,78.767971,21.232029,1965.752832,295.788871,0.002155,0.045475,0.449702,0.057222,1.894625,13,2.344667,10
drive12,3932.064516,3991.354839,59.290323,925.092308,55.052453,55.274881,33,50.769231,33,50.769231,55.283926,903.000000,258,0.059760,0.059510,65.090191,77.519380,58.139535,3.938203,296.851296,215.182103,1.379535,57.974987,42.025013,1195.080472,683.047073,0.001021,0.035735,0.322263,0.035262,1.808717,14,2.520875,10
drive12,3964.774194,4024.516129,59.741935,949.625000,52.048970,49.534329,34,53.125000,34,53.125000,49.545073,968.000000,258,0.052173,0.054810,63.369534,71.513707,54.694622,3.443305,506.444212,458.119888,1.105484,52.504983,47.495017,1154.952799,190.388699,-0.004280,0.033659,0.240860,0.006747,2.062825,14,2.856142,9
drive12,3992.322581,4051.677419,59.354839,972.919355,61.019830,51.635998,36,58.064516,36,58.064516,51.646656,968.000000,258,0.053084,0.062718,61.911641,71.513707,54.694622,3.893675,627.551491,599.977952,1.045958,51.123131,48.876869,2333.422545,1105.893102,-0.003255,0.030165,0.213782,0.009672,1.188050,12,1.612975,7
drive12,4025.548387,4084.774194,59.225806,971.903226,57.044334,52.800406,38,61.290323,38,61.290323,52.810828,968.000000,258,0.054338,0.058693,61.947276,71.513707,54.694622,3.664313,877.245523,275.318767,3.186290,76.112502,23.887498,1366.877168,214.312878,0.000076,0.011914,0.147101,0.003641,0.460050,5,0.542275,3
drive12,4052.645161,4111.935484,59.290323,941.546875,49.773433,45.132598,31,48.437500,31,48.437500,45.144389,968.000000,193,0.047947,0.052863,63.901536,71.513707,58.139535,3.374884,1179.893463,301.055253,3.919192,79.671460,20.328540,2173.276761,692.328044,-0.000016,0.000002,0.120124,0.000079,0.000000,0,0.000000,0
drive12,4085.741935,4145.548387,59.806452,964.698413,52.356604,43.250583,28,44.444444,28,44.444444,43.250583,968.000000,258,0.044833,0.054273,62.378426,71.513707,54.694622,3.404982,1196.317105,187.072926,6.394924,86.477210,13.522790,1517.773632,134.383601,-0.000041,0.000002,0.109661,0.000018,0.000000,0,0.000000,0
drive12,4112.903226,4172.064516,59.161290,985.786885,39.171892,48.444126,28,45.901639,28,45.901639,48.444126,968.000000,194,0.049143,0.039737,60.959261,66.445183,54.694622,2.393662,659.637889,305.036269,2.162490,68.379347,31.620653,1209.890932,245.216773,0.000041,0.000002,0.104881,0.000023,0.000000,0,0.000000,0
drive12,4146.516129,4206.193548,59.677419,962.714286,49.594624,69.567790,29,46.031746,29,46.031746,69.567790,968.000000,323,0.072262,0.051515,62.495546,77.519380,54.694622,3.382390,197.843868,284.984348,0.694227,40.976037,59.023963,672.544460,189.716245,-0.000016,0.000000,0.097852,0.000006,0.000000,0,0.000000,0
drive12,4173.032258,4232.000000,58.967742,951.476190,44.952253,67.718821,28,44.444444,28,44.444444,67.718821,968.000000,323,0.071172,0.047245,63.205933,77.519380,54.694622,3.135369,370.464627,589.255412,0.628700,38.601322,61.398678,1219.726406,260.006367,0.000012,0.000000,0.094838,0.000003,0.000000,0,0.000000,0
drive12,4207.096774,4266.709677,59.612903,976.161290,67.602065,98.742671,33,53.225806,33,53.225806,98.793874,968.000000,516,0.101207,0.069253,61.803388,93.023256,51.679587,5.059565,701.590325,120.774742,5.809082,85.313731,14.686269,1037.286141,214.921073,-0.000007,0.000000,0.091210,0.000003,0.000000,0,0.000000,0
drive12,4233.032258,4292.516129,59.483871,992.098361,67.778243,99.227180,32,52.459016,32,52.459016,99.227180,968.000000,516,0.100017,0.068318,60.814695,93.023256,51.679587,5.103422,1159.420261,782.216202,1.482225,59.713560,40.286440,2286.629426,344.992963,-0.000024,0.000000,0.089316,0.000000,0.000000,0,0.000000,0
drive12,4267.741935,4327.354839,59.612903,978.129032,74.040415,86.983403,31,50.000000,31,50.000000,86.989730,968.000000,581,0.088935,0.075696,61.745999,93.023256,48.939641,5.521927,2603.711355,1608.461799,1.618759,61.813968,38.186032,4519.211999,307.038845,-0.000085,0.000007,0.089662,0.000001,0.004242,1,0.000000,0
drive12,4293.741935,4352.903226,59.161290,958.539683,74.094496,87.386829,39,61.904762,39,61.904762,87.485851,968.000000,581,0.091270,0.077299,63.006936,93.023256,48.939641,5.506712,949.157008,450.469740,2.107038,67.815009,32.184991,1540.762527,141.135779,0.000014,0.000019,0.105303,0.000331,0.016242,2,0.012000,1
drive12,4328.258065,4387.612903,59.354839,971.967742,122.400708,171.113699,37,59.677419,37,59.677419,171.231269,968.000000,967,0.176170,0.125931,62.337131,71.513707,33.222591,5.019210,8440.731838,11043.855245,0.764292,43.320045,56.679955,21165.643477,1681.056394,0.000218,0.000011,0.125822,0.000023,0.012000,1,0.012000,1
drive12,4353.870968,4412.967742,59.096774,984.721311,125.621008,190.885481,38,62.295082,38,62.295082,190.885481,968.000000,1096,0.193847,0.127570,61.602827,84.507042,33.222591,5.641500,4602.184745,8087.586548,0.569043,36.266885,63.733115,13537.705876,847.934583,0.000020,0.000000,0.125585,0.000001,0.000000,0,0.000000,0
drive12,4388.322581,4447.419355,59.096774,980.491803,65.315803,91.850476,34,55.737705,34,55.737705,91.951074,968.000000,516,0.093781,0.066615,61.488843,84.507042,48.939641,4.552538,455.732802,1219.104010,0.373826,27.210579,72.789421,1757.421425,82.584613,-0.000011,0.000000,0.124477,0.000003,0.000000,0,0.000000,0
drive12,4414.000000,4473.806452,59.806452,965.730159,81.871104,125.532410,34,53.968254,34,53.968254,125.536654,968.000000,580,0.129991,0.084776,62.564985,84.507042,46.511628,5.299622,568.678988,1375.137658,0.413543,29.255794,70.744206,2271.166802,327.350156,-0.000015,0.000001,0.126548,0.000012,0.000000,0,0.000000,0
drive12,4448.387097,4508.193548,59.806452,949.656250,67.491850,105.924801,36,56.250000,36,56.250000,105.924801,968.000000,580,0.111540,0.071070,63.485452,84.507042,46.511628,4.429969,809.041642,1837.952863,0.440186,30.564538,69.435462,3204.590391,557.595885,0.000049,0.000007,0.131707,0.000028,0.007600,1,0.007600,1
drive12,4474.774194,4533.870968,59.096774,953.507937,33.812039,44.301543,29,46.031746,29,46.031746,44.313946,968.000000,129,0.046475,0.035461,63.004380,66.445183,58.139535,2.243446,247.955817,283.695541,0.874021,46.638801,53.361199,636.076207,104.424849,-0.000015,0.000007,0.124952,0.000112,0.007600,1,0.007600,1
drive12,4509.096774,4568.322581,59.225806,911.166667,62.519064,44.545048,31,46.969697,31,46.969697,44.555929,903.000000,258,0.048900,0.068614,66.162953,77.519380,58.139535,4.611547,684.678872,204.719644,3.344471,76.982237,23.017763,1720.679883,831.281367,-0.000012,0.000001,0.109620,0.000023,0.000000,0,0.000000,0
drive12,4534.838710,4594.451613,59.612903,890.941176,53.707856,49.113931,39,57.352941,39,57.352941,49.123512,903.000000,258,0.055137,0.060282,67.584669,77.519380,58.139535,4.024400,434.112110,108.378654,4.005513,80.022028,19.977972,1225.760592,683.269828,-0.000002,0.000001,0.102762,0.000019,0.000000,0,0.000000,0
drive12,4569.225806,4628.838710,59.612903,916.863636,58.335604,92.706651,41,62.121212,41,62.121212,92.706651,903.000000,516,0.101113,0.063625,65.688362,84.507042,48.939641,4.010853,460.202068,790.361212,0.582268,36.799583,63.200417,1395.054106,144.490826,-0.000068,0.000001,0.098450,0.000012,0.000000,0,0.000000,0
drive12,4595.354839,4654.774194,59.419355,913.909091,57.291892,89.176575,31,46.969697,31,46.969697,89.176575,903.000000,516,0.097577,0.062689,65.891167,84.507042,48.939641,3.930385,619.751523,1460.526637,0.424334,29.791762,70.208238,2306.743065,226.464904,0.000005,0.000001,0.104549,0.000056,0.000000,0,0.000000,0
drive12,4629.741935,4689.419355,59.677419,917.848485,51.588383,42.968859,29,43.939394,29,43.939394,42.980139,903.000000,193,0.046827,0.056206,65.569900,71.513707,58.139535,3.588402,856.455410,187.467994,4.568542,82.041978,17.958022,1471.566076,427.642673,0.000032,0.000002,0.120764,0.000095,0.000000,0,0.000000,0
drive12,4655.741935,4715.225806,59.483871,902.298507,62.959827,46.825755,35,52.238806,35,52.238806,46.836110,903.000000,258,0.051908,0.069777,66.812275,77.519380,58.139535,4.570102,587.668759,175.550827,3.347570,76.998648,23.001352,1180.868604,417.649018,0.000009,0.000002,0.126937,0.000042,0.000000,0,0.000000,0
drive12,4690.322581,4749.548387,59.225806,897.492537,72.514444,93.909692,35,52.238806,35,52.238806,93.909692,903.000000,516,0.104636,0.080797,67.259066,84.507042,48.939641,5.139567,956.347597,183.952956,5.198870,83.868029,16.131971,1716.582956,576.282403,-0.000025,0.000009,0.120417,0.000036,0.000000,0,0.000000,0
drive12,4716.129032,4775.806452,59.677419,946.593750,74.532771,100.516439,39,60.937500,39,60.937500,100.521734,968.000000,516,0.106193,0.078738,63.774547,84.507042,48.939641,5.055977,1597.801464,652.137545,2.450099,71.015323,28.984677,3175.230358,925.291350,-0.000015,0.000050,0.110787,0.000047,0.013342,1,0.013342,1
drive12,4750.580645,4809.870968,59.290323,942.531250,57.049955,58.634577,43,67.187500,43,67.187500,58.670319,968.000000,258,0.062248,0.060528,63.886149,71.513707,54.694622,3.804035,991.169370,376.616832,2.631771,72.465227,27.534773,1916.928531,549.142330,-0.000002,0.000069,0.115111,0.000237,0.026533,2,0.026533,2
drive12,4776.774194,4836.064516,59.290323,927.030769,42.117755,51.762828,38,58.461538,38,58.461538,51.772791,903.000000,193,0.055848,0.045433,64.854132,71.513707,58.139535,2.919295,431.134362,186.643111,2.309940,69.787971,30.212029,824.850049,207.072577,-0.000001,0.000023,0.127705,0.000150,0.013192,1,0.013192,1
drive12,4810.774194,4870.516129,59.741935,932.984615,44.377110,52.348591,36,55.384615,36,55.384615,52.348591,903.000000,193,0.056109,0.047565,64.451955,71.513707,58.139535,3.019003,533.869003,184.289453,2.896905,74.338608,25.661392,860.010301,141.851844,0.000027,0.000005,0.133493,0.000014,0.000000,0,0.000000,0
drive12,4837.032258,4896.580645,59.548387,945.593750,66.280721,94.090466,39,60.937500,39,60.937500,94.090466,968.000000,516,0.099504,0.070094,63.761319,84.507042,48.939641,4.522393,1410.136676,1535.359516,0.918441,47.874334,52.125666,3603.229196,657.733004,0.000008,0.000030,0.129031,0.000054,0.000000,0,0.000000,0
drive12,4871.419355,4930.967742,59.548387,975.016129,66.149481,94.869729,34,54.838710,34,54.838710,94.893296,968.000000,516,0.097325,0.067844,61.831911,84.507042,48.939641,4.454673,841.013848,509.369316,1.651089,62.279646,37.720354,1484.610403,134.227239,0.000008,0.002354,0.123258,0.000100,0.220242,8,0.384767,2
drive12,4897.548387,4957.225806,59.677419,978.064516,82.684839,88.374414,32,51.612903,32,51.612903,88.531924,968.000000,451,0.090517,0.084539,61.742916,71.513707,46.511628,4.795673,2051.700260,1764.144972,1.163000,53.767911,46.232089,4352.107918,536.262686,-0.000628,0.003145,0.122593,0.000229,0.206667,14,0.466108,4
drive12,4931.935484,4983.612903,51.677419,993.245283,124.158848,140.003417,33,62.264151,33,62.264151,140.008997,968.000000,774,0.140961,0.125003,61.141974,71.513707,37.197768,6.087682,12939.766079,2749.912429,4.705519,82.473112,17.526888,20165.367297,4475.688789,-0.000306,0.001084,0.182112,0.004167,0.070942,9,0.165858,5
drive13,0.387097,60.000000,59.612903,714.321429,127.387102,150.092524,59,70.238095,59,70.238095,150.164929,710.000000,774,0.210220,0.178333,87.897842,232.558140,58.139535,23.895770,4507.729080,2545.186768,1.771080,63.912985,36.087015,7533.075258,480.159410,0.003548,0.182058,5.612532,0.421033,4.030892,7,4.030892,7
drive13,30.387097,90.064516,59.677419,719.726190,124.485675,163.795077,63,75.000000,63,75.000000,163.796892,710.000000,774,0.227582,0.172963,86.812866,232.558140,58.139535,22.274313,3641.483749,3575.944992,1.018328,50.454031,49.545969,7497.961366,280.532625,0.002533,0.099534,4.619037,0.353503,3.204125,8,3.349458,7
drive13,60.709677,120.129032,59.419355,733.329268,103.637075,154.078223,55,67.073171,55,67.073171,154.078223,710.000000,516,0.210108,0.141324,83.440792,116.279070,58.139535,11.873125,2173.782038,3718.857912,0.584529,36.889782,63.110218,5985.093792,92.453843,0.002256,0.060091,3.475611,0.546109,2.268900,7,2.414233,6
drive13,90.967742,150.322581,59.354839,717.392857,95.739231,142.868134,54,64.285714,54,64.285714,142.887056,710.000000,580,0.199175,0.133454,85.169527,132.743363,58.139535,11.952677,1468.867558,1186.711773,1.237763,55.312509,44.687491,2674.797306,19.217974,-0.009119,0.023477,2.541571,0.158623,1.350675,7,1.401058,6
drive13,120.838710,180.193548,59.354839,690.459770,92.879618,147.404832,54,62.068966,54,62.068966,147.406770,710.000000,580,0.213491,0.134519,88.468095,132.743363,58.139535,12.286095,189.001722,2366.783230,0.079856,7.395056,92.604944,2598.419472,42.634521,-0.001520,0.022272,2.064045,0.090259,1.643875,8,1.694258,7
drive13,151.225806,210.322581,59.096774,689.724138,112.300333,175.626371,54,62.068966,54,62.068966,175.684012,710.000000,580,0.254716,0.162819,89.350993,132.743363,58.139535,15.285605,528.970560,2193.161453,0.241191,19.432216,80.567784,2766.505868,44.373854,-0.003201,0.019245,1.765010,0.078130,1.121225,6,1.121225,6
drive13,180.838710,240.129032,59.290323,713.571429,123.582204,189.987571,62,73.809524,62,73.809524,189.987571,710.000000,516,0.266249,0.173188,86.901640,132.743363,61.983471,16.988702,2138.339354,3990.461679,0.535863,34.890011,65.109989,6166.437112,37.636079,-0.001844,0.013492,1.386457,0.135406,0.710425,5,0.710425,5
drive13,211.290323,270.580645,59.290323,700.732558,130.574696,156.134754,55,63.953488,55,63.953488,156.142130,710.000000,774,0.222827,0.186340,89.779392,232.558140,58.139535,24.629284,1600.687433,2815.461524,0.568535,36.246228,63.753772,4847.247529,431.098571,-0.003830,0.020839,1.386707,0.190095,1.063867,5,1.063867,5
drive13,240.838710,300.322581,59.483871,699.988372,120.986484,138.160435,44,51.162791,44,51.162791,138.160435,710.000000,774,0.197375,0.172841,89.408203,232.558140,58.139535,23.658022,5565.964304,2654.358463,2.096915,67.709802,32.290198,10413.874325,2193.551558,0.000404,0.025287,1.590156,0.159058,1.489658,6,1.489658,6
drive13,271.419355,331.354839,59.935484,706.720930,77.845042,101.556662,40,46.511628,40,46.511628,101.582305,710.000000,451,0.143738,0.110150,86.004026,132.743363,66.445183,10.414441,1175.463596,1746.416691,0.673072,40.229697,59.770303,3143.593653,221.713366,0.001548,0.010790,1.487119,0.055640,0.709200,5,0.709200,5
drive13,301.032258,360.967742,59.935484,705.232558,110.568124,167.224586,42,48.837209,42,48.837209,167.226335,710.000000,968,0.237122,0.156783,86.951853,155.038760,44.280443,13.298879,1627.446331,4823.730075,0.337383,25.227125,74.772875,6883.654838,432.478432,0.004498,0.033054,1.538494,0.019543,1.677067,6,1.677067,6
drive13,332.000000,391.548387,59.548387,725.265060,130.814436,191.539941,50,60.240964,50,60.240964,191.554552,710.000000,968,0.264117,0.180368,85.384960,155.038760,44.280443,16.061779,2765.098846,3851.958413,0.717842,41.787440,58.212560,6814.869574,197.812315,-0.003004,0.029943,1.433184,0.062156,1.496017,6,1.496017,6
drive13,361.419355,420.838710,59.419355,721.397590,97.717729,124.107165,53,63.855422,53,63.855422,124.147041,710.000000,580,0.172092,0.135456,84.857479,132.743363,58.139535,13.000259,1584.636993,2585.941197,0.612789,37.995619,62.004381,4355.108607,184.530417,-0.002588,0.004897,1.105743,0.071212,0.540392,5,0.540392,5
drive13,392.387097,452.129032,59.741935,721.285714,89.634542,127.222322,52,61.904762,52,61.904762,127.224732,710.000000,580,0.176386,0.124271,84.456224,132.743363,58.139535,10.710561,1465.577865,2278.813032,0.643132,39.140621,60.859379,4019.019214,274.628317,-0.002439,0.001377,0.773069,0.020609,0.292858,4,0.292858,4
drive13,421.612903,481.225806,59.612903,702.244186,101.602216,151.652669,56,65.116279,56,65.116279,151.660263,710.000000,580,0.215965,0.144682,87.175457,132.743363,58.139535,12.582439,1918.268324,3353.413469,0.572035,36.388166,63.611834,5468.840653,197.158860,0.000794,0.006521,0.792303,0.029216,0.870017,7,0.870017,7
drive13,452.838710,512.387097,59.548387,692.655172,102.450876,149.275532,57,65.517241,57,65.517241,149.277446,710.000000,581,0.215515,0.147910,88.652642,155.038760,61.983471,14.515763,759.444790,1605.462500,0.473038,32.113089,67.886911,2561.715502,196.808212,0.002344,0.015854,0.892554,0.025990,1.309500,7,1.309500,7
drive13,481.870968,541.870968,60.000000,705.209302,94.291178,135.093923,49,56.976744,49,56.976744,135.096088,710.000000,581,0.191569,0.133707,86.707428,155.038760,61.983471,12.889707,2606.848803,3186.048673,0.818207,45.000776,54.999224,5882.223026,89.325550,-0.001950,0.012630,0.794848,0.023615,0.867508,4,0.867508,4
drive13,513.096774,572.645161,59.548387,708.964706,84.155532,114.353462,43,50.588235,43,50.588235,114.353462,710.000000,516,0.161296,0.118702,85.838587,132.743363,61.983471,10.565318,1534.806097,814.017045,1.885472,65.343621,34.656379,2394.457282,45.634141,0.000841,0.004013,0.717200,0.002685,0.552567,5,0.552567,5
drive13,542.580645,602.000000,59.419355,724.493976,85.664031,121.108874,49,59.036145,49,59.036145,121.111469,710.000000,516,0.167167,0.118240,84.075821,132.743363,61.983471,11.045629,1294.837999,2005.886699,0.645519,39.228900,60.771100,3353.067296,52.342597,-0.001059,0.002212,0.634879,0.006812,0.379858,4,0.379858,4
